# DGF EFT background - log-normal peak at z=0.5
# alpha_B_peak = 1.32, alpha_K_peak = 8.05
# alpha_M=0, alpha_T=0 (G4=1/2 constant, GW170817 safe)
# z H[1/Mpc] alpha_B alpha_K alpha_M alpha_T
9.76395303e+02	4.12457088e+00	3.27720574e-19	1.99859895e-18	0.00000000e+00	0.00000000e+00
9.76195263e+02	4.12330470e+00	3.28608784e-19	2.00401569e-18	0.00000000e+00	0.00000000e+00
9.75995223e+02	4.12203866e+00	3.29499556e-19	2.00944805e-18	0.00000000e+00	0.00000000e+00
9.75795183e+02	4.12077274e+00	3.30392897e-19	2.01489608e-18	0.00000000e+00	0.00000000e+00
9.75595143e+02	4.11950695e+00	3.31288816e-19	2.02035983e-18	0.00000000e+00	0.00000000e+00
9.75395104e+02	4.11824130e+00	3.32187321e-19	2.02583934e-18	0.00000000e+00	0.00000000e+00
9.75195064e+02	4.11697577e+00	3.33088418e-19	2.03133467e-18	0.00000000e+00	0.00000000e+00
9.74995024e+02	4.11571037e+00	3.33992116e-19	2.03684586e-18	0.00000000e+00	0.00000000e+00
9.74794984e+02	4.11444510e+00	3.34898424e-19	2.04237296e-18	0.00000000e+00	0.00000000e+00
9.74594944e+02	4.11317996e+00	3.35807349e-19	2.04791603e-18	0.00000000e+00	0.00000000e+00
9.74394905e+02	4.11191496e+00	3.36718898e-19	2.05347510e-18	0.00000000e+00	0.00000000e+00
9.74194865e+02	4.11065008e+00	3.37633081e-19	2.05905023e-18	0.00000000e+00	0.00000000e+00
9.73994825e+02	4.10938533e+00	3.38549905e-19	2.06464147e-18	0.00000000e+00	0.00000000e+00
9.73794785e+02	4.10812071e+00	3.39469379e-19	2.07024886e-18	0.00000000e+00	0.00000000e+00
9.73594745e+02	4.10685622e+00	3.40391510e-19	2.07587246e-18	0.00000000e+00	0.00000000e+00
9.73394706e+02	4.10559186e+00	3.41316306e-19	2.08151232e-18	0.00000000e+00	0.00000000e+00
9.73194666e+02	4.10432763e+00	3.42243776e-19	2.08716848e-18	0.00000000e+00	0.00000000e+00
9.72994626e+02	4.10306353e+00	3.43173929e-19	2.09284100e-18	0.00000000e+00	0.00000000e+00
9.72794586e+02	4.10179955e+00	3.44106771e-19	2.09852993e-18	0.00000000e+00	0.00000000e+00
9.72594546e+02	4.10053571e+00	3.45042312e-19	2.10423531e-18	0.00000000e+00	0.00000000e+00
9.72394507e+02	4.09927200e+00	3.45980559e-19	2.10995720e-18	0.00000000e+00	0.00000000e+00
9.72194467e+02	4.09800842e+00	3.46921522e-19	2.11569564e-18	0.00000000e+00	0.00000000e+00
9.71994427e+02	4.09674497e+00	3.47865208e-19	2.12145070e-18	0.00000000e+00	0.00000000e+00
9.71794387e+02	4.09548165e+00	3.48811625e-19	2.12722241e-18	0.00000000e+00	0.00000000e+00
9.71594347e+02	4.09421846e+00	3.49760783e-19	2.13301083e-18	0.00000000e+00	0.00000000e+00
9.71394307e+02	4.09295539e+00	3.50712689e-19	2.13881602e-18	0.00000000e+00	0.00000000e+00
9.71194268e+02	4.09169246e+00	3.51667352e-19	2.14463802e-18	0.00000000e+00	0.00000000e+00
9.70994228e+02	4.09042966e+00	3.52624781e-19	2.15047688e-18	0.00000000e+00	0.00000000e+00
9.70794188e+02	4.08916699e+00	3.53584984e-19	2.15633266e-18	0.00000000e+00	0.00000000e+00
9.70594148e+02	4.08790445e+00	3.54547969e-19	2.16220541e-18	0.00000000e+00	0.00000000e+00
9.70394108e+02	4.08664203e+00	3.55513745e-19	2.16809519e-18	0.00000000e+00	0.00000000e+00
9.70194069e+02	4.08537975e+00	3.56482320e-19	2.17400203e-18	0.00000000e+00	0.00000000e+00
9.69994029e+02	4.08411760e+00	3.57453704e-19	2.17992600e-18	0.00000000e+00	0.00000000e+00
9.69793989e+02	4.08285558e+00	3.58427905e-19	2.18586715e-18	0.00000000e+00	0.00000000e+00
9.69593949e+02	4.08159368e+00	3.59404931e-19	2.19182553e-18	0.00000000e+00	0.00000000e+00
9.69393909e+02	4.08033192e+00	3.60384792e-19	2.19780119e-18	0.00000000e+00	0.00000000e+00
9.69193870e+02	4.07907029e+00	3.61367495e-19	2.20379419e-18	0.00000000e+00	0.00000000e+00
9.68993830e+02	4.07780879e+00	3.62353050e-19	2.20980459e-18	0.00000000e+00	0.00000000e+00
9.68793790e+02	4.07654742e+00	3.63341466e-19	2.21583242e-18	0.00000000e+00	0.00000000e+00
9.68593750e+02	4.07528617e+00	3.64332750e-19	2.22187776e-18	0.00000000e+00	0.00000000e+00
9.68393710e+02	4.07402506e+00	3.65326913e-19	2.22794065e-18	0.00000000e+00	0.00000000e+00
9.68193671e+02	4.07276408e+00	3.66323963e-19	2.23402114e-18	0.00000000e+00	0.00000000e+00
9.67993631e+02	4.07150323e+00	3.67323909e-19	2.24011929e-18	0.00000000e+00	0.00000000e+00
9.67793591e+02	4.07024251e+00	3.68326759e-19	2.24623516e-18	0.00000000e+00	0.00000000e+00
9.67593551e+02	4.06898192e+00	3.69332524e-19	2.25236880e-18	0.00000000e+00	0.00000000e+00
9.67393511e+02	4.06772146e+00	3.70341211e-19	2.25852026e-18	0.00000000e+00	0.00000000e+00
9.67193471e+02	4.06646112e+00	3.71352829e-19	2.26468960e-18	0.00000000e+00	0.00000000e+00
9.66993432e+02	4.06520092e+00	3.72367389e-19	2.27087688e-18	0.00000000e+00	0.00000000e+00
9.66793392e+02	4.06394085e+00	3.73384898e-19	2.27708214e-18	0.00000000e+00	0.00000000e+00
9.66593352e+02	4.06268091e+00	3.74405366e-19	2.28330545e-18	0.00000000e+00	0.00000000e+00
9.66393312e+02	4.06142110e+00	3.75428803e-19	2.28954686e-18	0.00000000e+00	0.00000000e+00
9.66193272e+02	4.06016142e+00	3.76455216e-19	2.29580643e-18	0.00000000e+00	0.00000000e+00
9.65993233e+02	4.05890187e+00	3.77484616e-19	2.30208421e-18	0.00000000e+00	0.00000000e+00
9.65793193e+02	4.05764245e+00	3.78517012e-19	2.30838026e-18	0.00000000e+00	0.00000000e+00
9.65593153e+02	4.05638317e+00	3.79552412e-19	2.31469464e-18	0.00000000e+00	0.00000000e+00
9.65393113e+02	4.05512401e+00	3.80590827e-19	2.32102739e-18	0.00000000e+00	0.00000000e+00
9.65193073e+02	4.05386498e+00	3.81632265e-19	2.32737859e-18	0.00000000e+00	0.00000000e+00
9.64993034e+02	4.05260608e+00	3.82676736e-19	2.33374828e-18	0.00000000e+00	0.00000000e+00
9.64792994e+02	4.05134731e+00	3.83724249e-19	2.34013652e-18	0.00000000e+00	0.00000000e+00
9.64592954e+02	4.05008868e+00	3.84774814e-19	2.34654337e-18	0.00000000e+00	0.00000000e+00
9.64392914e+02	4.04883017e+00	3.85828439e-19	2.35296889e-18	0.00000000e+00	0.00000000e+00
9.64192874e+02	4.04757179e+00	3.86885135e-19	2.35941314e-18	0.00000000e+00	0.00000000e+00
9.63992835e+02	4.04631355e+00	3.87944912e-19	2.36587617e-18	0.00000000e+00	0.00000000e+00
9.63792795e+02	4.04505543e+00	3.89007777e-19	2.37235803e-18	0.00000000e+00	0.00000000e+00
9.63592755e+02	4.04379744e+00	3.90073742e-19	2.37885880e-18	0.00000000e+00	0.00000000e+00
9.63392715e+02	4.04253959e+00	3.91142815e-19	2.38537853e-18	0.00000000e+00	0.00000000e+00
9.63192675e+02	4.04128186e+00	3.92215007e-19	2.39191728e-18	0.00000000e+00	0.00000000e+00
9.62992636e+02	4.04002427e+00	3.93290326e-19	2.39847509e-18	0.00000000e+00	0.00000000e+00
9.62792596e+02	4.03876681e+00	3.94368783e-19	2.40505205e-18	0.00000000e+00	0.00000000e+00
9.62592556e+02	4.03750947e+00	3.95450387e-19	2.41164820e-18	0.00000000e+00	0.00000000e+00
9.62392516e+02	4.03625227e+00	3.96535149e-19	2.41826360e-18	0.00000000e+00	0.00000000e+00
9.62192476e+02	4.03499520e+00	3.97623077e-19	2.42489831e-18	0.00000000e+00	0.00000000e+00
9.61992436e+02	4.03373826e+00	3.98714182e-19	2.43155240e-18	0.00000000e+00	0.00000000e+00
9.61792397e+02	4.03248145e+00	3.99808473e-19	2.43822591e-18	0.00000000e+00	0.00000000e+00
9.61592357e+02	4.03122477e+00	4.00905960e-19	2.44491893e-18	0.00000000e+00	0.00000000e+00
9.61392317e+02	4.02996822e+00	4.02006654e-19	2.45163149e-18	0.00000000e+00	0.00000000e+00
9.61192277e+02	4.02871180e+00	4.03110564e-19	2.45836367e-18	0.00000000e+00	0.00000000e+00
9.60992237e+02	4.02745551e+00	4.04217700e-19	2.46511552e-18	0.00000000e+00	0.00000000e+00
9.60792198e+02	4.02619935e+00	4.05328073e-19	2.47188711e-18	0.00000000e+00	0.00000000e+00
9.60592158e+02	4.02494332e+00	4.06441691e-19	2.47867850e-18	0.00000000e+00	0.00000000e+00
9.60392118e+02	4.02368743e+00	4.07558566e-19	2.48548974e-18	0.00000000e+00	0.00000000e+00
9.60192078e+02	4.02243166e+00	4.08678707e-19	2.49232090e-18	0.00000000e+00	0.00000000e+00
9.59992038e+02	4.02117602e+00	4.09802125e-19	2.49917205e-18	0.00000000e+00	0.00000000e+00
9.59791999e+02	4.01992052e+00	4.10928829e-19	2.50604324e-18	0.00000000e+00	0.00000000e+00
9.59591959e+02	4.01866515e+00	4.12058830e-19	2.51293453e-18	0.00000000e+00	0.00000000e+00
9.59391919e+02	4.01740990e+00	4.13192138e-19	2.51984600e-18	0.00000000e+00	0.00000000e+00
9.59191879e+02	4.01615479e+00	4.14328764e-19	2.52677769e-18	0.00000000e+00	0.00000000e+00
9.58991839e+02	4.01489981e+00	4.15468717e-19	2.53372968e-18	0.00000000e+00	0.00000000e+00
9.58791800e+02	4.01364496e+00	4.16612008e-19	2.54070202e-18	0.00000000e+00	0.00000000e+00
9.58591760e+02	4.01239024e+00	4.17758648e-19	2.54769479e-18	0.00000000e+00	0.00000000e+00
9.58391720e+02	4.01113565e+00	4.18908647e-19	2.55470803e-18	0.00000000e+00	0.00000000e+00
9.58191680e+02	4.00988119e+00	4.20062014e-19	2.56174183e-18	0.00000000e+00	0.00000000e+00
9.57991640e+02	4.00862686e+00	4.21218762e-19	2.56879624e-18	0.00000000e+00	0.00000000e+00
9.57791601e+02	4.00737266e+00	4.22378899e-19	2.57587132e-18	0.00000000e+00	0.00000000e+00
9.57591561e+02	4.00611860e+00	4.23542437e-19	2.58296714e-18	0.00000000e+00	0.00000000e+00
9.57391521e+02	4.00486466e+00	4.24709387e-19	2.59008376e-18	0.00000000e+00	0.00000000e+00
9.57191481e+02	4.00361086e+00	4.25879759e-19	2.59722125e-18	0.00000000e+00	0.00000000e+00
9.56991441e+02	4.00235718e+00	4.27053563e-19	2.60437968e-18	0.00000000e+00	0.00000000e+00
9.56791401e+02	4.00110364e+00	4.28230810e-19	2.61155911e-18	0.00000000e+00	0.00000000e+00
9.56591362e+02	3.99985023e+00	4.29411511e-19	2.61875960e-18	0.00000000e+00	0.00000000e+00
9.56391322e+02	3.99859695e+00	4.30595677e-19	2.62598121e-18	0.00000000e+00	0.00000000e+00
9.56191282e+02	3.99734379e+00	4.31783319e-19	2.63322403e-18	0.00000000e+00	0.00000000e+00
9.55991242e+02	3.99609078e+00	4.32974447e-19	2.64048810e-18	0.00000000e+00	0.00000000e+00
