# weight H0_light H0_matter omega_cdm logA F_arithmetic F_weighted
1.000000000000000000e+00 6.617370900000000233e+01 7.375613576950418349e+01 1.174696100000000021e-01 2.972921899999999784e+00 6.996492238475210002e+01 6.629344374755220315e+01
1.000000000000000000e+00 6.600994799999999429e+01 7.214980310884038772e+01 1.186751399999999984e-01 2.879792699999999872e+00 6.907987555442019811e+01 6.610690297547314742e+01
1.000000000000000000e+00 6.600994799999999429e+01 7.324976957653952070e+01 1.186751399999999984e-01 2.879792699999999872e+00 6.962985878826975750e+01 6.612427263974151970e+01
1.000000000000000000e+00 6.585339700000000107e+01 7.453931945663423164e+01 1.191953699999999949e-01 2.903419799999999995e+00 7.019635822831710925e+01 6.599055714202550860e+01
1.000000000000000000e+00 6.585339700000000107e+01 7.338409252107780389e+01 1.191953699999999949e-01 2.903419799999999995e+00 6.961874476053890248e+01 6.597231485499800385e+01
1.000000000000000000e+00 6.585339700000000107e+01 7.530322794286738031e+01 1.191953699999999949e-01 2.903419799999999995e+00 7.057831247143369069e+01 6.600262008605814401e+01
1.000000000000000000e+00 6.585339700000000107e+01 7.256117773843325836e+01 1.191953699999999949e-01 2.903419799999999995e+00 6.920728736921662971e+01 6.595932013750818612e+01
1.000000000000000000e+00 6.555308800000000247e+01 6.922301150039444906e+01 1.195239899999999966e-01 2.960715400000000219e+00 6.738804975019722576e+01 6.561104007487172396e+01
1.000000000000000000e+00 6.545241500000000201e+01 7.045865362545059440e+01 1.199120500000000061e-01 2.973185799999999990e+00 6.795553431272529110e+01 6.553146894093818275e+01
2.000000000000000000e+00 6.546785500000000013e+01 7.631027861402401413e+01 1.196843699999999983e-01 2.966846100000000153e+00 7.088906680701200003e+01 6.563906863565297556e+01
2.000000000000000000e+00 6.546785500000000013e+01 7.155821339884133181e+01 1.196843699999999983e-01 2.966846100000000153e+00 6.851303419942067308e+01 6.556402836870573481e+01
2.000000000000000000e+00 6.546785500000000013e+01 7.559628268684232921e+01 1.196843699999999983e-01 2.966846100000000153e+00 7.053206884342117178e+01 6.562779386509558321e+01
1.000000000000000000e+00 6.546785500000000013e+01 7.269117876195753070e+01 1.196843699999999983e-01 2.966846100000000153e+00 6.907951688097875831e+01 6.558191912134493862e+01
1.000000000000000000e+00 6.546785500000000013e+01 7.058324808712248455e+01 1.196843699999999983e-01 2.966846100000000153e+00 6.802555154356124945e+01 6.554863260834834193e+01
1.000000000000000000e+00 6.546785500000000013e+01 7.266953146985746059e+01 1.196843699999999983e-01 2.966846100000000153e+00 6.906869323492873036e+01 6.558157728710986589e+01
2.000000000000000000e+00 6.546785500000000013e+01 7.001433649309556984e+01 1.196843699999999983e-01 2.966846100000000153e+00 6.774109574654778498e+01 6.553964887686485952e+01
1.000000000000000000e+00 6.542354799999999670e+01 7.304117304460466187e+01 1.198648999999999964e-01 2.962495399999999890e+00 6.923236052230232929e+01 6.554383856651512019e+01
1.000000000000000000e+00 6.583020600000000400e+01 7.201082350775384100e+01 1.185380500000000059e-01 2.961117000000000221e+00 6.892051475387691539e+01 6.592780465798955447e+01
1.000000000000000000e+00 6.583020600000000400e+01 7.249263745615107268e+01 1.185380500000000059e-01 2.961117000000000221e+00 6.916142172807553834e+01 6.593541302312544872e+01
1.000000000000000000e+00 6.583020600000000400e+01 7.329048596540789617e+01 1.185380500000000059e-01 2.961117000000000221e+00 6.956034598270395009e+01 6.594801191695518128e+01
1.000000000000000000e+00 6.578659299999999632e+01 7.422403918578700655e+01 1.185733600000000026e-01 2.964942499999999814e+00 7.000531609289350854e+01 6.591982943204885714e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.432510423659290666e+01 1.179394099999999945e-01 3.056366099999999975e+00 7.027329061829644274e+01 6.634944206856260962e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.416354446650650800e+01 1.179394099999999945e-01 3.056366099999999975e+00 7.019251073325324342e+01 6.634689086445951034e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.132720948940277594e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.877434324470138449e+01 6.630210205702613280e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.140167581358902282e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.881157640679450083e+01 6.630327796109993699e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.123250889995958346e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.872699294997978825e+01 6.630060663194458925e+01
1.000000000000000000e+00 6.622147699999999304e+01 6.877448219267951401e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.749797959633974642e+01 6.626179172265243267e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.148566720221026571e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.885357210110512938e+01 6.630460427627828324e+01
1.000000000000000000e+00 6.622147699999999304e+01 6.954737338028851923e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.788442519014425613e+01 6.627399651328830998e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.447284500666367535e+01 1.179394099999999945e-01 3.056366099999999975e+00 7.034716100333183419e+01 6.635177505565835077e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.215247885615212908e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.918697792807606106e+01 6.631513395595428051e+01
1.000000000000000000e+00 6.622147699999999304e+01 7.168073334536892105e+01 1.179394099999999945e-01 3.056366099999999975e+00 6.895110517268446415e+01 6.630768458237514551e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.360718812588363846e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.956688456294182288e+01 6.565418255603184150e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.177215162268983306e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.864936631134492018e+01 6.562520533816504553e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.096484253826461952e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.824571176913229920e+01 6.561245705158626151e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.150160428250458722e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.851409264125229015e+01 6.562093310205084151e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.245963531386810530e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.899310815693405630e+01 6.563606145174341577e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.014002270466596656e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.783330185233297982e+01 6.559943225127442190e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.174506331486504962e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.863582215743252846e+01 6.562477758438679132e+01
1.000000000000000000e+00 6.552658099999999308e+01 7.364610538001596751e+01 1.193045600000000039e-01 2.971677699999999867e+00 6.958634319000798030e+01 6.565479710170971828e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.394351952245453674e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.984085476122726277e+01 6.586776105802923098e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.389781684985906907e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.981800342492954314e+01 6.586703936322992092e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.144796348721486368e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.859307674360744045e+01 6.582835351991971606e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.432048285960284773e+01 1.190673099999999957e-01 2.962730899999999945e+00 7.002933642980141826e+01 6.587371371822391097e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.227090918705876277e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.900454959352938999e+01 6.584134872562566443e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.127538725643296402e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.850678862821648352e+01 6.582562835394656986e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.392350661642372245e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.983084830821186983e+01 6.586744503252391780e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.335895456727182307e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.954857228363590593e+01 6.585853014298523078e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.229736000488104253e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.901777500244051566e+01 6.584176641274494557e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.362239089248588186e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.968029044624293533e+01 6.586269008845577844e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.162277676627407175e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.868048338313704448e+01 6.583111401131293405e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.069768199890063443e+01 1.190673099999999957e-01 2.962730899999999945e+00 6.821793599945031872e+01 6.581650576097298710e+01
1.000000000000000000e+00 6.573819000000000301e+01 7.460027333604304545e+01 1.190673099999999957e-01 2.962730899999999945e+00 7.016923166802152423e+01 6.587813191349073350e+01
1.000000000000000000e+00 6.574234599999999773e+01 7.354678577366189529e+01 1.190561100000000067e-01 2.961118700000000104e+00 6.964456588683094651e+01 6.586558657382845183e+01
1.000000000000000000e+00 6.574234599999999773e+01 7.142786807241179758e+01 1.190561100000000067e-01 2.961118700000000104e+00 6.858510703620589766e+01 6.583212656376102245e+01
2.000000000000000000e+00 6.574234599999999773e+01 7.094868059306894281e+01 1.190561100000000067e-01 2.961118700000000104e+00 6.834551329653447738e+01 6.582455967342190206e+01
1.000000000000000000e+00 6.574234599999999773e+01 7.215180312265054852e+01 1.190561100000000067e-01 2.961118700000000104e+00 6.894707456132528023e+01 6.584355828385797338e+01
1.000000000000000000e+00 6.574234599999999773e+01 7.118962252999770612e+01 1.190561100000000067e-01 2.961118700000000104e+00 6.846598426499885193e+01 6.582836440808929979e+01
1.000000000000000000e+00 6.574527100000000246e+01 7.149416431113375836e+01 1.190468799999999938e-01 2.958243899999999815e+00 6.861971765556688752e+01 6.583605226439436819e+01
1.000000000000000000e+00 6.574527100000000246e+01 7.145461494297791205e+01 1.190468799999999938e-01 2.958243899999999815e+00 6.859994297148895726e+01 6.583542773695005224e+01
1.000000000000000000e+00 6.574527100000000246e+01 7.220724971915545609e+01 1.190468799999999938e-01 2.958243899999999815e+00 6.897626035957773638e+01 6.584731265686608026e+01
1.000000000000000000e+00 6.574527100000000246e+01 7.440587830095086019e+01 1.190468799999999938e-01 2.958243899999999815e+00 7.007557465047543133e+01 6.588203138824388816e+01
1.000000000000000000e+00 6.574527100000000246e+01 7.227536392272975263e+01 1.190468799999999938e-01 2.958243899999999815e+00 6.901031746136487754e+01 6.584838825406174578e+01
1.000000000000000000e+00 6.583971800000000485e+01 7.179650305529672494e+01 1.186456000000000038e-01 3.025222199999999972e+00 6.881811052764837200e+01 6.593378210065012013e+01
1.000000000000000000e+00 6.583971800000000485e+01 7.135680452243160232e+01 1.186456000000000038e-01 3.025222199999999972e+00 6.859826126121581069e+01 6.592683878363143890e+01
2.000000000000000000e+00 6.583971800000000485e+01 7.164784349361852378e+01 1.186456000000000038e-01 3.025222199999999972e+00 6.874378074680926431e+01 6.593143460483777574e+01
1.000000000000000000e+00 6.583971800000000485e+01 7.274099301531040851e+01 1.186456000000000038e-01 3.025222199999999972e+00 6.929035550765520668e+01 6.594869662213058348e+01
2.000000000000000000e+00 6.597126400000000501e+01 6.936028402943964011e+01 1.181431299999999990e-01 3.078863899999999987e+00 6.766577401471982967e+01 6.602478030421363542e+01
1.000000000000000000e+00 6.597126400000000501e+01 6.878897426632946122e+01 1.181431299999999990e-01 3.078863899999999987e+00 6.738011913316472601e+01 6.601575870303771865e+01
1.000000000000000000e+00 6.597126400000000501e+01 7.306836458467627438e+01 1.181431299999999990e-01 3.078863899999999987e+00 6.951981429233813969e+01 6.608333492039142243e+01
1.000000000000000000e+00 6.604442799999999636e+01 7.431325972934804724e+01 1.178249299999999944e-01 3.099393399999999854e+00 7.017884386467402180e+01 6.617500182679212628e+01
1.000000000000000000e+00 6.604442799999999636e+01 7.043000578156483016e+01 1.178249299999999944e-01 3.099393399999999854e+00 6.823721689078240615e+01 6.611368103263833973e+01
1.000000000000000000e+00 6.604442799999999636e+01 7.037033257364322480e+01 1.178249299999999944e-01 3.099393399999999854e+00 6.820738028682160348e+01 6.611273872792463635e+01
2.000000000000000000e+00 6.563256599999999708e+01 7.134759461999679786e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.849008030999840457e+01 6.572281250416949661e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.447653362108019337e+01 1.191732399999999997e-01 3.070287400000000222e+00 7.005454981054009522e+01 6.577222184669130911e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.455334978229561216e+01 1.191732399999999997e-01 3.070287400000000222e+00 7.009295789114780462e+01 6.577343485724198047e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.315706872092944479e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.939481736046471383e+01 6.575138606396288310e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.149732173507156574e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.856494386753578851e+01 6.572517685780853469e+01
1.000000000000000000e+00 6.563256599999999708e+01 6.980382763499154919e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.771819681749576603e+01 6.569843474809640327e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.066145789390729703e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.814701194695365416e+01 6.571197766063166057e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.374727513151754010e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.968992056575876859e+01 6.576070606371015970e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.470804890080805194e+01 1.191732399999999997e-01 3.070287400000000222e+00 7.017030745040402451e+01 6.577587772421117052e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.173604361801098150e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.868430480900548218e+01 6.572894653541411003e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.487320114949373817e+01 1.191732399999999997e-01 3.070287400000000222e+00 7.025288357474687473e+01 6.577848565745013332e+01
1.000000000000000000e+00 6.563256599999999708e+01 7.152133678218487489e+01 1.191732399999999997e-01 3.070287400000000222e+00 6.857695139109243598e+01 6.572555608146488737e+01
1.000000000000000000e+00 6.543966299999999592e+01 7.283173633630667609e+01 1.198648600000000036e-01 3.077678500000000206e+00 6.913569966815333601e+01 6.555639186026012055e+01
1.000000000000000000e+00 6.543966299999999592e+01 7.546157289743027263e+01 1.198648600000000036e-01 3.077678500000000206e+00 7.045061794871513428e+01 6.559791983360186407e+01
1.000000000000000000e+00 6.531106200000000683e+01 7.286527155262675137e+01 1.203060600000000063e-01 2.988317900000000193e+00 6.908816677631338621e+01 6.543035116707486054e+01
1.000000000000000000e+00 6.531106200000000683e+01 7.295890287870406610e+01 1.203060600000000063e-01 2.988317900000000193e+00 6.913498243935202936e+01 6.543182970732742376e+01
1.000000000000000000e+00 6.531106200000000683e+01 7.285678292814802148e+01 1.203060600000000063e-01 2.988317900000000193e+00 6.908392246407402126e+01 6.543021712248201993e+01
1.000000000000000000e+00 6.556790200000000368e+01 7.259588137965798182e+01 1.192035699999999948e-01 2.925159799999999866e+00 6.908189168982899275e+01 6.567888142155008779e+01
1.000000000000000000e+00 6.593380000000000507e+01 7.561769758128305341e+01 1.182570599999999972e-01 2.945037800000000150e+00 7.077574879064152924e+01 6.608671925230056843e+01
1.000000000000000000e+00 6.593380000000000507e+01 7.489167886879987179e+01 1.182570599999999972e-01 2.945037800000000150e+00 7.041273943439993843e+01 6.607525462891548784e+01
1.000000000000000000e+00 6.593380000000000507e+01 7.170423788694513689e+01 1.182570599999999972e-01 2.945037800000000150e+00 6.881901894347257098e+01 6.602492147662776745e+01
1.000000000000000000e+00 6.593380000000000507e+01 7.083506725478656563e+01 1.182570599999999972e-01 2.945037800000000150e+00 6.838443362739329245e+01 6.601119632907476387e+01
1.000000000000000000e+00 6.593380000000000507e+01 7.105457000159812253e+01 1.182570599999999972e-01 2.945037800000000150e+00 6.849418500079906380e+01 6.601466251566323251e+01
1.000000000000000000e+00 6.593380000000000507e+01 7.203883214352495656e+01 1.182570599999999972e-01 2.945037800000000150e+00 6.898631607176247371e+01 6.603020508305904457e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.223349805981159477e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.891422152990580230e+01 6.569977495733310491e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.164271965376015316e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.861883232688006728e+01 6.569044592515670900e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.369935270737438771e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.964714885368718456e+01 6.572292239304327666e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.083956772278648373e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.821725636139323967e+01 6.567776328454249324e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.289374219762434848e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.924434359881217915e+01 6.571020092880199570e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.068653245016733422e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.814073872508366492e+01 6.567534669150563786e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.356545142203783882e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.958019821101891011e+01 6.572080794643085255e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.167770287298830567e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.863632393649415064e+01 6.569099834815401096e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.217621084418622956e+01 1.191825600000000068e-01 3.007297599999999793e+00 6.888557792209311970e+01 6.569887033002717658e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.440631576374205736e+01 1.191825600000000068e-01 3.007297599999999793e+00 7.000063038187101938e+01 6.573408610693805088e+01
1.000000000000000000e+00 6.559494499999999562e+01 7.494279461348642712e+01 1.191825600000000068e-01 3.007297599999999793e+00 7.026886980674321137e+01 6.574255769019153206e+01
1.000000000000000000e+00 6.538625199999999893e+01 7.190182241211314818e+01 1.197476700000000005e-01 3.008345700000000011e+00 6.864403720605656645e+01 6.548913992785848848e+01
1.000000000000000000e+00 6.538625199999999893e+01 7.378458412269840494e+01 1.197476700000000005e-01 3.008345700000000011e+00 6.958541806134920193e+01 6.551887077854398456e+01
1.000000000000000000e+00 6.538625199999999893e+01 7.344993906161221275e+01 1.197476700000000005e-01 3.008345700000000011e+00 6.941809553080611295e+01 6.551358636985442274e+01
1.000000000000000000e+00 6.538625199999999893e+01 7.048980628302592777e+01 1.197476700000000005e-01 3.008345700000000011e+00 6.793802914151297045e+01 6.546684266078352721e+01
1.000000000000000000e+00 6.530908100000000616e+01 7.118087208357165707e+01 1.201789999999999942e-01 3.008928800000000070e+00 6.824497654178583161e+01 6.540180295359650131e+01
1.000000000000000000e+00 6.530908100000000616e+01 7.482264513472030387e+01 1.201789999999999942e-01 3.008928800000000070e+00 7.006586306736015501e+01 6.545931050232422876e+01
1.000000000000000000e+00 6.520142699999999536e+01 7.384541836949287585e+01 1.202864700000000064e-01 2.992018900000000148e+00 6.952342268474643561e+01 6.533792500465364128e+01
1.000000000000000000e+00 6.520142699999999536e+01 7.432751132783486980e+01 1.202864700000000064e-01 2.992018900000000148e+00 6.976446916391742548e+01 6.534553777565935206e+01
1.000000000000000000e+00 6.520142699999999536e+01 7.089978841114361785e+01 1.202864700000000064e-01 2.992018900000000148e+00 6.805060770557180660e+01 6.529141031085353575e+01
1.000000000000000000e+00 6.571530300000000580e+01 7.209006929379714279e+01 1.186786199999999986e-01 3.036266599999999816e+00 6.890268614689857429e+01 6.581596747802200298e+01
1.000000000000000000e+00 6.570293599999999401e+01 7.232880825120237489e+01 1.190090899999999979e-01 3.071519400000000122e+00 6.901587212560119156e+01 6.580756571360325324e+01
1.000000000000000000e+00 6.570293599999999401e+01 7.204658061129005375e+01 1.190090899999999979e-01 3.071519400000000122e+00 6.887475830564503099e+01 6.580310903288025770e+01
1.000000000000000000e+00 6.570293599999999401e+01 7.253375767673907148e+01 1.190090899999999979e-01 3.071519400000000122e+00 6.911834683836953275e+01 6.581080208745473215e+01
1.000000000000000000e+00 6.570293599999999401e+01 7.276651500898847758e+01 1.190090899999999979e-01 3.071519400000000122e+00 6.923472550449423579e+01 6.581447757833187495e+01
1.000000000000000000e+00 6.546294299999999566e+01 7.257590012647264643e+01 1.193817499999999948e-01 2.919595399999999952e+00 6.901942156323632105e+01 6.557526431239475073e+01
1.000000000000000000e+00 6.546294299999999566e+01 7.149433811254391458e+01 1.193817499999999948e-01 2.919595399999999952e+00 6.847864055627195512e+01 6.555818527442492893e+01
1.000000000000000000e+00 6.531274500000000671e+01 7.220703351212705456e+01 1.200120300000000056e-01 2.909273199999999893e+00 6.875988925606353064e+01 6.542161329766318545e+01
1.000000000000000000e+00 6.531274500000000671e+01 6.958046790850869456e+01 1.200120300000000056e-01 2.909273199999999893e+00 6.744660645425435064e+01 6.538013697629027376e+01
1.000000000000000000e+00 6.531274500000000671e+01 7.209785057205078829e+01 1.200120300000000056e-01 2.909273199999999893e+00 6.870529778602539750e+01 6.541988918054812530e+01
1.000000000000000000e+00 6.531274500000000671e+01 7.188977261359366366e+01 1.200120300000000056e-01 2.909273199999999893e+00 6.860125880679683519e+01 6.541660340376657246e+01
1.000000000000000000e+00 6.531274500000000671e+01 7.521813871392438955e+01 1.200120300000000056e-01 2.909273199999999893e+00 7.026544185696219813e+01 6.546916191661462392e+01
1.000000000000000000e+00 6.532802999999999827e+01 7.060686772647703435e+01 1.198061099999999934e-01 3.003080199999999866e+00 6.796744886323851631e+01 6.541138857658275185e+01
1.000000000000000000e+00 6.532802999999999827e+01 7.426081521833017973e+01 1.198061099999999934e-01 3.003080199999999866e+00 6.979442260916508189e+01 6.546908837294157024e+01
1.000000000000000000e+00 6.532802999999999827e+01 7.502945054621962129e+01 1.198061099999999934e-01 3.003080199999999866e+00 7.017874027310980978e+01 6.548122595893379128e+01
1.000000000000000000e+00 6.532802999999999827e+01 7.065373267161827187e+01 1.198061099999999934e-01 3.003080199999999866e+00 6.799088133580913507e+01 6.541212862492692182e+01
1.000000000000000000e+00 6.537369800000000453e+01 7.151320424260499919e+01 1.195223200000000013e-01 3.008150600000000008e+00 6.844345112130250186e+01 6.547064746649667200e+01
1.000000000000000000e+00 6.537369800000000453e+01 7.302792764247620028e+01 1.195223200000000013e-01 3.008150600000000008e+00 6.920081282123810240e+01 6.549456659284081184e+01
1.000000000000000000e+00 6.537369800000000453e+01 7.222773741183178231e+01 1.195223200000000013e-01 3.008150600000000008e+00 6.880071770591590052e+01 6.548193072068900733e+01
1.000000000000000000e+00 6.551381499999999392e+01 7.270314065998933017e+01 1.191352200000000000e-01 2.979044099999999862e+00 6.910847782999465494e+01 6.562734225441828073e+01
1.000000000000000000e+00 6.551381499999999392e+01 7.219425670114347326e+01 1.191352200000000000e-01 2.979044099999999862e+00 6.885403585057173359e+01 6.561930642443955719e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.016959366544337229e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.786872383272168463e+01 6.564052046337540958e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.418645940176710951e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.987715670088354614e+01 6.570395113267302634e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.127335038670892686e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.842060219335445481e+01 6.565794997986098736e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.272151788764141145e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.914468594382070421e+01 6.568081811633081202e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.202749061882263959e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.879767230941132539e+01 6.566985867256003928e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.398875650257554071e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.977830525128777595e+01 6.570082918933684368e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.265698118932678540e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.911241759466338408e+01 6.567979901182569336e+01
1.000000000000000000e+00 6.556785399999999697e+01 6.860278201647871299e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.708531800823935498e+01 6.561577880704906818e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.316288023489804004e+01 1.194421100000000041e-01 3.007163600000000159e+00 6.936536711744901140e+01 6.568778770678440537e+01
1.000000000000000000e+00 6.556785399999999697e+01 7.476245443232647858e+01 1.194421100000000041e-01 3.007163600000000159e+00 7.016515421616324488e+01 6.571304671930667496e+01
2.000000000000000000e+00 6.527201900000000023e+01 7.381349822254793480e+01 1.203043899999999972e-01 3.032483200000000156e+00 6.954275861127396752e+01 6.540689822660164054e+01
1.000000000000000000e+00 6.527201900000000023e+01 7.269962678213259721e+01 1.203043899999999972e-01 3.032483200000000156e+00 6.898582289106630583e+01 6.538930898772363776e+01
1.000000000000000000e+00 6.527201900000000023e+01 7.204103925074804238e+01 1.203043899999999972e-01 3.032483200000000156e+00 6.865652912537402131e+01 6.537890917586807404e+01
1.000000000000000000e+00 6.527201900000000023e+01 7.395684049390720816e+01 1.203043899999999972e-01 3.032483200000000156e+00 6.961442974695360419e+01 6.540916175662921717e+01
1.000000000000000000e+00 6.549282300000000134e+01 7.139181542208757492e+01 1.197266599999999986e-01 3.046868400000000143e+00 6.844231921104378102e+01 6.558597449225203491e+01
1.000000000000000000e+00 6.549282300000000134e+01 7.184319728429372276e+01 1.197266599999999986e-01 3.046868400000000143e+00 6.866801014214686916e+01 6.559310230172040690e+01
1.000000000000000000e+00 6.549282300000000134e+01 7.172284532844994942e+01 1.197266599999999986e-01 3.046868400000000143e+00 6.860783416422498249e+01 6.559120181372514935e+01
1.000000000000000000e+00 6.545034800000000530e+01 7.084706727037364260e+01 1.193694500000000019e-01 3.051998300000000164e+00 6.814870763518682395e+01 6.553556805409235153e+01
1.000000000000000000e+00 6.545034800000000530e+01 7.457159196600684936e+01 1.193694500000000019e-01 3.051998300000000164e+00 7.001096998300343444e+01 6.559438234109306620e+01
1.000000000000000000e+00 6.545034800000000530e+01 7.215336470238321454e+01 1.193694500000000019e-01 3.051998300000000164e+00 6.880185635119161702e+01 6.555619590820876397e+01
1.000000000000000000e+00 6.561288700000000063e+01 7.001268040412394100e+01 1.193155999999999939e-01 3.027076399999999889e+00 6.781278370206197792e+01 6.568236451274610488e+01
1.000000000000000000e+00 6.561288700000000063e+01 7.175258665145555881e+01 1.193155999999999939e-01 3.027076399999999889e+00 6.868273682572777261e+01 6.570983952063232891e+01
1.000000000000000000e+00 6.561288700000000063e+01 7.115156523021258295e+01 1.193155999999999939e-01 3.027076399999999889e+00 6.838222611510629179e+01 6.570034874012978321e+01
1.000000000000000000e+00 6.561288700000000063e+01 7.228989624814273895e+01 1.193155999999999939e-01 3.027076399999999889e+00 6.895139162407136268e+01 6.571832422228159487e+01
1.000000000000000000e+00 6.561288700000000063e+01 7.313168139581647154e+01 1.193155999999999939e-01 3.027076399999999889e+00 6.937228419790824319e+01 6.573161692331436257e+01
1.000000000000000000e+00 6.561288700000000063e+01 7.347682830661551634e+01 1.193155999999999939e-01 3.027076399999999889e+00 6.954485765330775848e+01 6.573706716760808888e+01
1.000000000000000000e+00 6.558842099999999675e+01 6.971632283953843512e+01 1.194545999999999941e-01 2.942460000000000075e+00 6.765237191976922304e+01 6.565360504986979606e+01
1.000000000000000000e+00 6.558842099999999675e+01 7.261127665761978278e+01 1.194545999999999941e-01 2.942460000000000075e+00 6.909984882880988266e+01 6.569931951241855472e+01
